Config_ID,run_time_s,timestamp,config,num_users,target_rpm,actual_rpm,failures,avg_response_time_ms,rt_90,rt_95,rt_99,total_cpu,total_mem,Active_Services,Agg,GB1,GB2,Inven1,Inven2,Rev1,Rev2,Recom1,Recom2,Adv
57,180,2026-01-04 04:03:45,57,,535.0,513.0,3.0,43302.04,50349.09,53085.74,57319.21,0.2176856854460234,1897955328.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,240,2026-01-04 04:04:45,57,,460.0,459.0,1.0,43889.5,50043.91,52988.88,56915.44,0.2066751186153639,1904209920.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,300,2026-01-04 04:05:45,57,,438.0,438.0,0.0,39647.16,47152.08,49120.47,52795.15,0.1989627333953239,1905094656.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,360,2026-01-04 04:06:45,57,,507.0,507.0,0.0,38081.91,45067.01,47075.02,51839.17,0.1979987930777925,1905836032.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,420,2026-01-04 04:07:45,57,,505.0,505.0,0.0,41089.4,48321.54,49739.9,54321.09,0.1982185923372952,1906249728.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,480,2026-01-04 04:08:45,57,,525.0,500.0,8.0,46441.44,53278.41,56737.31,60000.36,0.1920235715226072,1906524160.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,540,2026-01-04 04:09:45,57,,382.0,383.0,0.0,40885.21,49459.68,52248.17,57336.0,0.1892405632236256,1906991104.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,600,2026-01-04 04:10:45,57,,365.0,365.0,0.0,25690.87,35217.17,38569.81,42958.53,0.1894740374543552,1906982912.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,660,2026-01-04 04:11:45,57,,410.0,410.0,0.0,8324.64,14234.45,15840.39,18562.43,0.1914489356098089,1911717888.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,720,2026-01-04 04:12:45,57,,388.0,388.0,0.0,3723.61,3849.99,3891.02,3994.73,0.203765187262396,1910104064.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,780,2026-01-04 04:13:45,57,,397.0,397.0,0.0,3778.69,3975.84,4015.64,4096.81,0.2090892799896534,1910595584.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,840,2026-01-04 04:14:45,57,,475.0,474.0,0.0,4534.09,5031.2,5198.0,5499.84,0.194496733994119,1911173120.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,900,2026-01-04 04:15:45,57,,452.0,452.0,0.0,4223.63,4500.27,4590.86,4721.31,0.1851050623195732,1911365632.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,960,2026-01-04 04:16:45,57,,447.0,447.0,0.0,4768.84,5397.46,5599.81,5880.29,0.1827121626203846,1911750656.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1020,2026-01-04 04:17:45,57,,475.0,475.0,0.0,4976.66,5471.49,5676.7,6109.0,0.1806892098227474,1911697408.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1080,2026-01-04 04:18:45,57,,504.0,504.0,0.0,8827.79,11679.6,12188.88,13472.83,0.1813340448729169,1912279040.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1140,2026-01-04 04:19:45,57,,508.0,508.0,0.0,14900.82,20331.24,22100.11,28361.5,0.1821166254478327,1912926208.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1200,2026-01-04 04:20:45,57,,636.0,635.0,0.0,32500.55,43264.98,45857.18,50667.83,0.1816962810824431,1913683968.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1260,2026-01-04 04:21:45,57,,630.0,581.0,21.0,49347.31,57213.32,59226.99,60000.51,0.1842371403241455,1914421248.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1320,2026-01-04 04:22:45,57,,715.0,549.0,250.0,57494.82,60000.63,60000.72,60001.02,0.1890054431698033,1914810368.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1380,2026-01-04 04:23:45,57,,757.0,510.0,421.0,59448.79,60000.69,60000.82,60001.13,0.1872480892847403,1914630144.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1440,2026-01-04 04:24:45,57,,794.0,501.0,478.0,59895.18,60000.73,60000.87,60001.65,0.1847873137666253,1914789888.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1500,2026-01-04 04:25:45,57,,767.0,500.0,495.0,59985.91,60000.56,60000.67,60001.0,0.1850292846810511,1916153856.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1560,2026-01-04 04:26:45,57,,800.0,500.0,495.0,59988.3,60000.59,60000.74,60001.41,0.1861826168595483,1916141568.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1620,2026-01-04 04:27:45,57,,706.0,501.0,498.0,59995.31,60000.63,60000.75,60000.96,0.1883494153501067,1916567552.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1680,2026-01-04 04:28:45,57,,617.0,500.0,500.0,60000.06,60000.62,60000.75,60001.24,0.1886764664574985,1922387968.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1740,2026-01-04 04:29:45,57,,498.0,483.0,483.0,60000.05,60000.6,60000.89,60001.62,0.1882728563399758,1922985984.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
57,1800,2026-01-04 04:30:45,57,,455.0,265.0,265.0,59999.96,60000.56,60000.76,60001.03,0.1870063168765405,1923121152.0,"Agg, GB2, Inven2, Rev2, Recom1, Adv",1,0,1,0,1,0,1,1,0,1
59,60,2026-01-04 05:07:12,59,,759.0,752.0,0.0,1025.54,1013.65,1036.4,1539.39,0.1731775064811836,1655447552.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,120,2026-01-04 05:08:12,59,,722.0,722.0,0.0,1008.0,1009.14,1009.99,1011.27,0.1166422579357704,1661599744.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,180,2026-01-04 05:09:12,59,,535.0,537.0,0.0,1007.44,1008.36,1009.13,1010.48,0.1311777108683361,1300185088.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,240,2026-01-04 05:10:12,59,,460.0,460.0,0.0,1007.68,1008.94,1009.48,1010.74,0.066603663690697,1300541440.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,300,2026-01-04 05:11:12,59,,438.0,438.0,0.0,1007.63,1008.29,1008.9,1010.7,0.0472916206527855,1301123072.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,360,2026-01-04 05:12:12,59,,507.0,507.0,0.0,1007.46,1008.65,1009.18,1010.05,0.060940150180536,1301209088.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,420,2026-01-04 05:13:12,59,,505.0,505.0,0.0,1007.37,1008.46,1008.96,1009.73,0.0498366598467534,1303339008.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,480,2026-01-04 05:14:12,59,,525.0,525.0,0.0,1007.47,1008.58,1009.2,1010.32,0.0560424480906502,1303891968.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,540,2026-01-04 05:15:12,59,,382.0,383.0,0.0,1007.38,1008.46,1009.03,1010.01,0.0523142989789608,1303515136.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,600,2026-01-04 05:16:12,59,,365.0,365.0,0.0,1007.67,1008.69,1009.13,1010.41,0.0417155358887997,1303535616.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,660,2026-01-04 05:17:12,59,,410.0,410.0,0.0,1007.68,1008.27,1008.88,1010.73,0.0491053156913773,1303842816.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,720,2026-01-04 05:18:12,59,,388.0,388.0,0.0,1007.19,1008.17,1008.62,1009.35,0.0617429666707938,1304657920.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,780,2026-01-04 05:19:12,59,,397.0,397.0,0.0,1007.21,1008.09,1008.47,1009.26,0.0413640745228924,1304772608.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,840,2026-01-04 05:20:12,59,,475.0,474.0,0.0,1007.36,1008.35,1008.99,1010.38,0.0482873831855036,1305292800.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,900,2026-01-04 05:21:12,59,,452.0,452.0,0.0,1007.14,1008.2,1008.57,1009.86,0.0479106799306692,1308422144.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,960,2026-01-04 05:22:12,59,,447.0,447.0,0.0,1007.2,1008.22,1008.69,1009.48,0.0473393587476726,1308938240.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1020,2026-01-04 05:23:12,59,,475.0,475.0,0.0,1007.0,1007.87,1008.39,1009.31,0.050744388745439,1308913664.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1080,2026-01-04 05:24:12,59,,504.0,504.0,0.0,1007.1,1008.1,1008.62,1009.33,0.0503173167642001,1309163520.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1140,2026-01-04 05:25:12,59,,508.0,508.0,0.0,1007.08,1007.99,1008.4,1009.29,0.0523297815668361,1309163520.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1200,2026-01-04 05:26:12,59,,636.0,635.0,0.0,1007.08,1008.06,1008.54,1009.66,0.0533613747990051,1309384704.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1260,2026-01-04 05:27:12,59,,630.0,630.0,0.0,1007.15,1008.29,1008.97,1009.79,0.0675456005235672,1309995008.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1320,2026-01-04 05:28:12,59,,715.0,714.0,0.0,1006.9,1007.82,1008.41,1009.88,0.0685157255320378,1310371840.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1380,2026-01-04 05:29:12,59,,757.0,757.0,0.0,1007.13,1008.21,1008.68,1009.76,0.0690902745223582,1310101504.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1440,2026-01-04 05:30:12,59,,794.0,793.0,0.0,1007.03,1008.14,1008.6,1009.49,0.0696088681807917,1310248960.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1500,2026-01-04 05:31:12,59,,767.0,768.0,0.0,1007.23,1008.08,1008.43,1009.67,0.0675185662668006,1310220288.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1560,2026-01-04 05:32:12,59,,800.0,799.0,0.0,1006.94,1007.87,1008.41,1009.53,0.0825752169342334,1310613504.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1620,2026-01-04 05:33:12,59,,706.0,707.0,0.0,1007.08,1008.25,1008.83,1009.74,0.0700892968194139,1310511104.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1680,2026-01-04 05:34:12,59,,617.0,618.0,0.0,1006.86,1007.79,1008.29,1009.07,0.0676870786432299,1310810112.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1740,2026-01-04 05:35:12,59,,498.0,499.0,0.0,1007.04,1008.0,1008.45,1009.37,0.0544419696105295,1310535680.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
59,1800,2026-01-04 05:36:12,59,,455.0,455.0,0.0,1007.04,1007.92,1008.29,1009.04,0.0419320230624499,1310535680.0,"Agg, GB2, Inven2, Recom1, Adv",1,0,1,0,1,0,0,1,0,1
64,60,2026-01-04 07:48:44,64,,759.0,587.0,0.0,17690.15,27638.99,30505.07,35232.41,0.1990981460300895,1972572160.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,120,2026-01-04 07:49:44,64,,722.0,603.0,1.0,33687.78,42358.78,44714.64,50198.43,0.3039056133368977,2034348032.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,180,2026-01-04 07:50:44,64,,535.0,514.0,2.0,41717.12,48711.73,51355.0,56049.15,0.2064700901702681,1680347136.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,240,2026-01-04 07:51:44,64,,460.0,460.0,3.0,41954.16,49806.82,51780.77,58334.6,0.2004248197746984,1683783680.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,300,2026-01-04 07:52:44,64,,438.0,438.0,0.0,37301.05,44862.64,48012.5,51553.94,0.194934221031403,1683529728.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,360,2026-01-04 07:53:44,64,,507.0,507.0,1.0,36259.87,43624.15,45744.97,49860.8,0.1903883517028249,1686851584.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,420,2026-01-04 07:54:44,64,,505.0,505.0,0.0,40382.47,48405.24,50173.57,53932.55,0.1923324204923659,1687789568.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,480,2026-01-04 07:55:44,64,,525.0,515.0,4.0,43953.13,51322.4,53744.29,59449.65,0.1871805349056288,1687932928.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,540,2026-01-04 07:56:44,64,,382.0,383.0,2.0,40449.1,48810.42,50206.36,55298.89,0.1833755967289123,1688399872.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,600,2026-01-04 07:57:44,64,,365.0,365.0,0.0,23488.49,33927.16,36282.72,43495.36,0.1810811403167086,1688424448.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,660,2026-01-04 07:58:44,64,,410.0,410.0,0.0,5949.31,11143.48,12189.78,13425.72,0.1796739699577483,1687924736.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,720,2026-01-04 07:59:44,64,,388.0,388.0,0.0,2824.85,2978.91,3037.55,3105.06,0.1932445731185633,1688891392.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,780,2026-01-04 08:00:44,64,,397.0,397.0,0.0,2959.99,3194.56,3267.24,3401.28,0.2062245895070468,1690001408.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,840,2026-01-04 08:01:44,64,,475.0,474.0,0.0,4195.96,4786.49,4945.0,5253.52,0.1921080490436767,1689993216.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,900,2026-01-04 08:02:44,64,,452.0,452.0,0.0,3758.42,4253.04,4362.86,4553.77,0.1766998146510765,1690157056.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,960,2026-01-04 08:03:44,64,,447.0,447.0,0.0,3673.77,3975.33,4136.85,4314.87,0.1758739353620928,1690304512.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1020,2026-01-04 08:04:44,64,,475.0,475.0,0.0,3916.14,4433.87,4592.17,4804.12,0.1754469830348834,1690710016.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1080,2026-01-04 08:05:44,64,,504.0,504.0,0.0,6193.31,8818.74,9469.66,10875.56,0.1759469186423567,1690779648.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1140,2026-01-04 08:06:44,64,,508.0,508.0,0.0,13506.58,18273.67,20168.46,22445.55,0.1748407380836102,1691414528.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1200,2026-01-04 08:07:44,64,,636.0,635.0,0.0,28788.19,38295.24,41652.11,46341.92,0.1784705453722292,1692061696.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1260,2026-01-04 08:08:44,64,,630.0,589.0,16.0,45229.35,54135.36,56796.82,60000.6,0.17962541799915,1691922432.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1320,2026-01-04 08:09:44,64,,715.0,576.0,255.0,56607.08,60000.64,60000.78,60001.01,0.1781737710676021,1692774400.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1380,2026-01-04 08:10:44,64,,757.0,508.0,366.0,59213.78,60000.65,60000.83,60001.07,0.1768208789388649,1692676096.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1440,2026-01-04 08:11:44,64,,794.0,500.0,439.0,59705.15,60000.59,60000.7,60000.94,0.1779461446510144,1694547968.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1500,2026-01-04 08:12:44,64,,767.0,500.0,469.0,59884.0,60000.63,60000.78,60001.17,0.1811355970574103,1695649792.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1560,2026-01-04 08:13:44,64,,800.0,499.0,485.0,59949.81,60000.58,60000.73,60001.04,0.1802842905561067,1695940608.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1620,2026-01-04 08:14:44,64,,706.0,500.0,494.0,59976.57,60000.61,60000.73,60001.0,0.1792049124722823,1696100352.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1680,2026-01-04 08:15:44,64,,617.0,497.0,495.0,59994.55,60000.61,60000.74,60000.91,0.1599262901555496,1696628736.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1740,2026-01-04 08:16:44,64,,498.0,483.0,480.0,59986.67,60000.54,60000.71,60000.99,0.1784787666039726,1697435648.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
64,1800,2026-01-04 08:17:44,64,,455.0,265.0,262.0,59988.76,60000.63,60000.79,60001.52,0.1786760852983395,1698541568.0,"Agg, GB2, Inven2, Rev2, Recom2",1,0,1,0,1,0,1,0,1,0
67,60,2026-01-04 09:25:51,67,,759.0,752.0,0.0,634.81,615.62,645.04,1583.57,0.1262267104359423,1784758272.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,120,2026-01-04 09:26:51,67,,722.0,722.0,0.0,609.7,611.02,611.56,612.98,0.194858886679122,1791438848.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,180,2026-01-04 09:27:51,67,,535.0,537.0,0.0,609.53,610.83,611.49,612.81,0.134240323443949,1586262016.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,240,2026-01-04 09:28:51,67,,460.0,460.0,0.0,609.24,610.42,611.03,612.1,0.0957726536405652,1586638848.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,300,2026-01-04 09:29:51,67,,438.0,438.0,0.0,609.25,610.44,611.09,612.13,0.0758779899886653,1587228672.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,360,2026-01-04 09:30:51,67,,507.0,507.0,0.0,609.21,610.37,610.92,612.24,0.0753197887142789,1587716096.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,420,2026-01-04 09:31:51,67,,505.0,505.0,0.0,609.18,610.48,610.89,611.81,0.0744091035434316,1587458048.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,480,2026-01-04 09:32:51,67,,525.0,525.0,0.0,609.05,610.21,610.78,612.12,0.074126026908637,1587724288.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,540,2026-01-04 09:33:51,67,,382.0,383.0,0.0,609.12,610.24,610.96,611.92,0.0675266539068693,1587658752.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,600,2026-01-04 09:34:51,67,,365.0,365.0,0.0,609.23,610.63,611.1,612.57,0.0574126392146059,1587847168.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,660,2026-01-04 09:35:51,67,,410.0,410.0,0.0,609.09,610.32,610.86,612.39,0.0630097875295886,1588785152.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,720,2026-01-04 09:36:51,67,,388.0,388.0,0.0,608.95,610.23,610.54,611.28,0.063290174746295,1588502528.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,780,2026-01-04 09:37:51,67,,397.0,397.0,0.0,608.98,610.12,610.69,612.44,0.0563866236591829,1586102272.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,840,2026-01-04 09:38:51,67,,475.0,474.0,0.0,608.87,610.04,610.62,611.43,0.0614931785175698,1586274304.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,900,2026-01-04 09:39:51,67,,452.0,452.0,0.0,608.95,610.33,610.71,611.95,0.0650415808368597,1586360320.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,960,2026-01-04 09:40:51,67,,447.0,447.0,0.0,608.96,610.13,610.59,611.5,0.0648701786927515,1586622464.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1020,2026-01-04 09:41:51,67,,475.0,475.0,0.0,608.77,609.87,610.43,612.01,0.0649173819141355,1586507776.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1080,2026-01-04 09:42:51,67,,504.0,504.0,0.0,608.92,610.07,610.57,611.43,0.0651133857472931,1586831360.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1140,2026-01-04 09:43:51,67,,508.0,508.0,0.0,608.91,610.03,610.5,612.01,0.0732755247087755,1586966528.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1200,2026-01-04 09:44:51,67,,636.0,635.0,0.0,608.77,609.77,610.4,611.68,0.0785986758314932,1586855936.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1260,2026-01-04 09:45:51,67,,630.0,630.0,0.0,609.26,610.32,610.9,612.92,0.0835360302557019,1590235136.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1320,2026-01-04 09:46:51,67,,715.0,714.0,0.0,608.86,610.08,610.57,611.65,0.091392086641386,1592918016.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1380,2026-01-04 09:47:51,67,,757.0,757.0,0.0,608.74,609.87,610.35,611.79,0.0941847331915255,1592836096.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1440,2026-01-04 09:48:51,67,,794.0,793.0,0.0,608.87,609.98,610.5,611.18,0.0982546309308347,1592782848.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1500,2026-01-04 09:49:51,67,,767.0,768.0,0.0,608.83,610.05,610.47,611.18,0.1028552270157535,1593303040.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1560,2026-01-04 09:50:51,67,,800.0,799.0,0.0,608.87,610.01,610.43,612.08,0.1046112925725996,1593274368.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1620,2026-01-04 09:51:51,67,,706.0,707.0,0.0,608.76,609.91,610.51,611.69,0.1015189118246494,1593053184.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1680,2026-01-04 09:52:51,67,,617.0,618.0,0.0,608.57,609.64,610.25,611.56,0.0909318237622901,1596444672.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1740,2026-01-04 09:53:51,67,,498.0,499.0,0.0,608.74,609.69,610.3,611.26,0.0772239431090451,1596465152.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
67,1800,2026-01-04 09:54:51,67,,455.0,455.0,0.0,608.64,609.7,610.14,611.03,0.0649043992630201,1596727296.0,"Agg, GB2, Inven2, Rev1, Adv",1,0,1,0,1,1,0,0,0,1
70,60,2026-01-04 11:02:56,70,,759.0,586.0,0.0,17445.56,27516.44,31470.0,35018.57,0.1615327082827118,1735606272.0,"Agg, GB2, Inven2, Rev2",1,0,1,0,1,0,1,0,0,0
70,120,2026-01-04 11:03:56,70,,722.0,606.0,0.0,33003.07,41552.47,43464.19,52502.15,0.2963901301112146,1809510400.0,"Agg, GB2, Inven2, Rev2",1,0,1,0,1,0,1,0,0,0
70,180,2026-01-04 11:04:56,70,,535.0,504.0,2.0,42977.75,49851.94,52105.24,58475.42,0.1989199137042547,1461313536.0,"Agg, GB2, Inven2, Rev2",1,0,1,0,1,0,1,0,0,0
70,240,2026-01-04 11:05:56,70,,460.0,459.0,0.0,40773.85,48040.37,49892.32,53411.35,0.1920261970754065,1466798080.0,"Agg, GB2, Inven2, Rev2",1,0,1,0,1,0,1,0,0,0
70,300,2026-01-04 11:06:56,70,,438.0,438.0,1.0,36628.2,44247.23,46490.35,51219.67,0.182167489218742,1469538304.0,"Agg, GB2, Inven2, Rev2",1,0,1,0,1,0,1,0,0,0
70,360,2026-01-04 11:07:56,70,,507.0,507.0,0.0,35530.98,42692.65,45052.5,48605.6,0.1837814545706321,1470996480.0,"Agg, GB2, Inven2, Rev2",1,0,1,0,1,0,1,0,0,0
